Date,Term,Rate
2011-04-21,2920,0.002484685
2011-04-21,3285,0.002520695
2011-04-21,3650,0.002740443
2011-04-22,30,0.002333897
2011-04-22,61,0.006356532
2011-04-22,91,0.006341081
2011-04-22,122,0.00483309
2011-04-22,152,0.005528159
2011-04-22,182,0.005473734
2011-04-22,213,0.006501923
2011-04-22,243,0.005703736
2011-04-22,273,0.004838777
2011-04-22,304,0.005704866
2011-04-22,335,0.007261758
2011-04-22,365,0.006697639
2011-04-22,547,0.005317002
2011-04-22,730,0.005886718
2011-04-22,1095,0.00573
2011-04-22,1460,0.004106769
2011-04-22,1825,0.003355613
2011-04-22,2190,0.003063922
2011-04-22,2555,0.002793143
2011-04-22,2920,0.002484726
2011-04-22,3285,0.002520681
2011-04-22,3650,0.00274045
2011-04-25,30,0.001287351
2011-04-25,61,0.007247109
2011-04-25,91,0.005668169
2011-04-25,122,0.003909779
2011-04-25,152,0.006166798
2011-04-25,182,0.005164663
2011-04-25,213,0.005239775
2011-04-25,243,0.00645804
2011-04-25,273,0.005195479
2011-04-25,304,0.006358707
2011-04-25,335,0.006561805
2011-04-25,365,0.006381627
2011-04-25,547,0.005450439
2011-04-25,730,0.005575772
2011-04-25,1095,0.005833863
2011-04-25,1460,0.004066743
2011-04-25,1825,0.003370379
2011-04-25,2190,0.003058678
2011-04-25,2555,0.002794948
2011-04-25,2920,0.002484119
2011-04-25,3285,0.002520889
2011-04-25,3650,0.002740345
2011-04-26,30,0.002254549
2011-04-26,61,0.006606178
2011-04-26,91,0.006110423
2011-04-26,122,0.004707105
2011-04-26,152,0.0056857
2011-04-26,182,0.00527495
2011-04-26,213,0.005796729
2011-04-26,243,0.006045492
2011-04-26,273,0.005197287
2011-04-26,304,0.005861366
2011-04-26,335,0.006301307
2011-04-26,365,0.006059517
2011-04-26,547,0.005548538
2011-04-26,730,0.005918862
2011-04-26,1095,0.005580269
2011-04-26,1460,0.003913843
2011-04-26,1825,0.00348979
2011-04-26,2190,0.003128434
2011-04-26,2555,0.002750912
2011-04-26,2920,0.002486586
2011-04-26,3285,0.002519514
2011-04-26,3650,0.002742544
2011-04-27,30,0.00067561
2011-04-27,61,0.007289848
2011-04-27,91,0.005821912
2011-04-27,122,0.005165164
2011-04-27,152,0.00583748
2011-04-27,182,0.005023389
2011-04-27,213,0.005800725
2011-04-27,243,0.00601627
2011-04-27,273,0.005863197
2011-04-27,304,0.005419744
2011-04-27,335,0.006314283
2011-04-27,365,0.006217473
2011-04-27,547,0.005742413
2011-04-27,730,0.005732563
2011-04-27,1095,0.005760952
2011-04-27,1460,0.003968916
2011-04-27,1825,0.003423436
2011-04-27,2190,0.003112936
2011-04-27,2555,0.002746639
2011-04-27,2920,0.002516311
2011-04-27,3285,0.002531518
2011-04-27,3650,0.002730898
2011-04-28,30,0.002875073
2011-04-28,61,0.008066515
2011-04-28,91,0.005271979
2011-04-28,122,0.005295774
2011-04-28,152,0.005622679
2011-04-28,182,0.005453166
2011-04-28,213,0.00563919
2011-04-28,243,0.005454277
2011-04-28,273,0.005472447
2011-04-28,304,0.005761945
2011-04-28,335,0.005833568
2011-04-28,365,0.005840413
2011-04-28,547,0.005686801
2011-04-28,730,0.005699969
2011-04-28,1095,0.005405796
2011-04-28,1460,0.004099167
2011-04-28,1825,0.003463578
2011-04-28,2190,0.003089269
2011-04-28,2555,0.002644448
2011-04-28,2920,0.002442067
2011-04-28,3285,0.002500619
2011-04-28,3650,0.002643894
2011-04-29,30,0.00197127
2011-04-29,61,0.008438459
2011-04-29,91,0.005625255
2011-04-29,122,0.004612467
2011-04-29,152,0.006506748
2011-04-29,182,0.005945916
2011-04-29,213,0.005384291
2011-04-29,243,0.005597976
2011-04-29,273,0.004645966
2011-04-29,304,0.005780663
2011-04-29,335,0.006063182
2011-04-29,365,0.006035092
2011-04-29,547,0.005309908
2011-04-29,730,0.005190278
2011-04-29,1095,0.005938262
2011-04-29,1460,0.003685898
2011-04-29,1825,0.003377455
2011-04-29,2190,0.003078225
2011-04-29,2555,0.002671129
2011-04-29,2920,0.002471731
2011-04-29,3285,0.002447236
2011-04-29,3650,0.002661032
2011-05-01,30,0.00111245
2011-05-01,61,0.008770355
2011-05-01,91,0.005764021
2011-05-01,122,0.004903907
2011-05-01,152,0.006555225
2011-05-01,182,0.005394956
2011-05-01,213,0.005722305
2011-05-01,243,0.005770304
2011-05-01,273,0.0050263
2011-05-01,304,0.00586469
2011-05-01,335,0.005980344
2011-05-01,365,0.005988558
2011-05-01,547,0.005519112
2011-05-01,730,0.005315756
2011-05-01,1095,0.005779604
2011-05-01,1460,0.003677047
2011-05-01,1825,0.003411698
2011-05-01,2190,0.003058657
2011-05-01,2555,0.002669264
2011-05-01,2920,0.002461551
2011-05-01,3285,0.002432621
2011-05-01,3650,0.002659431
2011-05-02,30,0.001159634
2011-05-02,61,0.00904719
2011-05-02,91,0.005902787
2011-05-02,122,0.005195347
2011-05-02,152,0.006603702
2011-05-02,182,0.004843996
2011-05-02,213,0.006060318
2011-05-02,243,0.005942631
2011-05-02,273,0.005406634
2011-05-02,304,0.005948718
2011-05-02,335,0.005897506
2011-05-02,365,0.005942024
2011-05-02,547,0.005728315
2011-05-02,730,0.005441233
2011-05-02,1095,0.005620946
2011-05-02,1460,0.003668197
2011-05-02,1825,0.003445941
2011-05-02,2190,0.00303909
2011-05-02,2555,0.002667398
2011-05-02,2920,0.002451372
2011-05-02,3285,0.002418006
2011-05-02,3650,0.002657831
2011-05-03,30,0.005593802
2011-05-03,61,0.009049592
2011-05-03,91,0.006612806
2011-05-03,122,0.00617771
2011-05-03,152,0.006490569
2011-05-03,182,0.006013074
2011-05-03,213,0.006992352
2011-05-03,243,0.006040005
2011-05-03,273,0.005623296
2011-05-03,304,0.006591971
2011-05-03,335,0.006124128
2011-05-03,365,0.006165001
2011-05-03,547,0.005785077
2011-05-03,730,0.005227516
2011-05-03,1095,0.005734372
2011-05-03,1460,0.003801018
2011-05-03,1825,0.00326539
2011-05-03,2190,0.003131393
2011-05-03,2555,0.002631443
2011-05-03,2920,0.002512054
2011-05-03,3285,0.002486533
2011-05-03,3650,0.002631981
2011-05-04,30,0.008020692
2011-05-04,61,0.009022687
2011-05-04,91,0.006052421
2011-05-04,122,0.006974103
2011-05-04,152,0.007270274
2011-05-04,182,0.006253974
2011-05-04,213,0.006887052
2011-05-04,243,0.006458303
2011-05-04,273,0.006713214
2011-05-04,304,0.007155207
2011-05-04,335,0.00573703
2011-05-04,365,0.006028801
2011-05-04,547,0.005859583
2011-05-04,730,0.005302259
2011-05-04,1095,0.005246738
2011-05-04,1460,0.003876855
2011-05-04,1825,0.003504718
2011-05-04,2190,0.003019122
2011-05-04,2555,0.002715002
2011-05-04,2920,0.002505021
2011-05-04,3285,0.002518346
2011-05-04,3650,0.002685394
2011-05-05,30,0.002368071
2011-05-05,61,0.009521399
2011-05-05,91,0.006090803
2011-05-05,122,0.005606602
2011-05-05,152,0.005505746
2011-05-05,182,0.005061198
2011-05-05,213,0.005682465
2011-05-05,243,0.005694716
2011-05-05,273,0.005721806
2011-05-05,304,0.006017656
2011-05-05,335,0.005645407
2011-05-05,365,0.00567428
2011-05-05,547,0.005480877
2011-05-05,730,0.005331518
2011-05-05,1095,0.005914596
2011-05-05,1460,0.003767512
2011-05-05,1825,0.0032697
2011-05-05,2190,0.00318683
2011-05-05,2555,0.002768048
2011-05-05,2920,0.002528799
2011-05-05,3285,0.002514275
2011-05-05,3650,0.002729905
2011-05-06,30,0.002807279
2011-05-06,61,0.009898468
2011-05-06,91,0.005737235
2011-05-06,122,0.005019202
2011-05-06,152,0.006370485
2011-05-06,182,0.005411784
2011-05-06,213,0.005568299
2011-05-06,243,0.005907779
2011-05-06,273,0.005704537
2011-05-06,304,0.005386764
2011-05-06,335,0.006134504
2011-05-06,365,0.005811498
2011-05-06,547,0.0048535
2011-05-06,730,0.005251141
2011-05-06,1095,0.005638475
2011-05-06,1460,0.003687094
2011-05-06,1825,0.003365368
2011-05-06,2190,0.003062296
2011-05-06,2555,0.002535626
2011-05-06,2920,0.00240859
2011-05-06,3285,0.002585928
2011-05-06,3650,0.002771041
2011-05-09,30,0.00692286
2011-05-09,61,0.009779981
2011-05-09,91,0.005543706
2011-05-09,122,0.005351735
2011-05-09,152,0.006330404
2011-05-09,182,0.005302466
2011-05-09,213,0.005854434
2011-05-09,243,0.005817727
2011-05-09,273,0.00514984
2011-05-09,304,0.005594355
2011-05-09,335,0.005891785
2011-05-09,365,0.005661302
2011-05-09,547,0.004765208
2011-05-09,730,0.005166971
2011-05-09,1095,0.005325384
2011-05-09,1460,0.003763645
2011-05-09,1825,0.003335535
2011-05-09,2190,0.002931814
2011-05-09,2555,0.002615666
2011-05-09,2920,0.002481215
2011-05-09,3285,0.002399552
2011-05-09,3650,0.002550423
2011-05-10,30,0.002903354
2011-05-10,61,0.011723161
2011-05-10,91,0.00569206
2011-05-10,122,0.006442472
2011-05-10,152,0.00679196
2011-05-10,182,0.004981029
2011-05-10,213,0.006306
2011-05-10,243,0.006245539
2011-05-10,273,0.005337461
2011-05-10,304,0.005825249
2011-05-10,335,0.006399651
2011-05-10,365,0.005930603
2011-05-10,547,0.004742579
2011-05-10,730,0.00546263
2011-05-10,1095,0.005252194
2011-05-10,1460,0.003814763
2011-05-10,1825,0.003371116
2011-05-10,2190,0.002972814
2011-05-10,2555,0.002600162
2011-05-10,2920,0.002496269
2011-05-10,3285,0.00243716
2011-05-10,3650,0.00256658
2011-05-11,30,0.009322979
2011-05-11,61,0.011775034
2011-05-11,91,0.004717255
2011-05-11,122,0.005907445
2011-05-11,152,0.006805084
2011-05-11,182,0.005031604
2011-05-11,213,0.006043316
2011-05-11,243,0.005719839
2011-05-11,273,0.005588317
2011-05-11,304,0.005636119
2011-05-11,335,0.005551257
2011-05-11,365,0.005450457
2011-05-11,547,0.004839576
2011-05-11,730,0.005157714
2011-05-11,1095,0.005378265
2011-05-11,1460,0.003776527
2011-05-11,1825,0.003403533
2011-05-11,2190,0.00305423
2011-05-11,2555,0.00260491
2011-05-11,2920,0.002523172
2011-05-11,3285,0.002458384
2011-05-11,3650,0.002581254
2011-05-12,30,0.010665715
2011-05-12,61,0.010071332
2011-05-12,91,0.006558486
2011-05-12,122,0.005392001
2011-05-12,152,0.006114132
2011-05-12,182,0.005547548
2011-05-12,213,0.006017828
2011-05-12,243,0.005958795
2011-05-12,273,0.005564648
2011-05-12,304,0.00578523
2011-05-12,335,0.005603413
2011-05-12,365,0.005560242
2011-05-12,547,0.00498726
2011-05-12,730,0.005190606
2011-05-12,1095,0.004961726
2011-05-12,1460,0.003918708
2011-05-12,1825,0.003584033
2011-05-12,2190,0.002981581
2011-05-12,2555,0.002645838
2011-05-12,2920,0.002523699
2011-05-12,3285,0.002459443
2011-05-12,3650,0.002595628
2011-05-13,30,0.009463272
2011-05-13,61,0.009376314
2011-05-13,91,0.006235795
2011-05-13,122,0.005682594
2011-05-13,152,0.006317049
2011-05-13,182,0.005430047
2011-05-13,213,0.005636767
2011-05-13,243,0.006280909
2011-05-13,273,0.005469112
2011-05-13,304,0.005364184
2011-05-13,335,0.005799075
2011-05-13,365,0.005543451
2011-05-13,547,0.004617737
2011-05-13,730,0.00489748
2011-05-13,1095,0.005415173
2011-05-13,1460,0.003823938
2011-05-13,1825,0.003195994
2011-05-13,2190,0.003558902
2011-05-13,2555,0.002533177
2011-05-13,2920,0.002266103
2011-05-13,3285,0.002525369
2011-05-13,3650,0.002608124
2011-05-16,30,0.010045536
2011-05-16,61,0.010243232
2011-05-16,91,0.005641497
2011-05-16,122,0.006608142
2011-05-16,152,0.007563623
2011-05-16,182,0.005122621
2011-05-16,213,0.006526888
2011-05-16,243,0.006557261
2011-05-16,273,0.005050111
2011-05-16,304,0.005838731
2011-05-16,335,0.005622875
2011-05-16,365,0.005568608
2011-05-16,547,0.004946676
2011-05-16,730,0.00494227
2011-05-16,1095,0.004990011
2011-05-16,1460,0.004240391
2011-05-16,1825,0.003301605
2011-05-16,2190,0.002852028
2011-05-16,2555,0.002722578
2011-05-16,2920,0.002443505
2011-05-16,3285,0.002446101
2011-05-16,3650,0.002616581
2011-05-17,30,0.010644008
2011-05-17,61,0.010301509
2011-05-17,91,0.005569383
2011-05-17,122,0.006691508
2011-05-17,152,0.007208502
2011-05-17,182,0.005025832
2011-05-17,213,0.006429612
2011-05-17,243,0.006179398
2011-05-17,273,0.005380772
2011-05-17,304,0.00593711
2011-05-17,335,0.006015559
2011-05-17,365,0.00575293
2011-05-17,547,0.004781137
2011-05-17,730,0.005133991
2011-05-17,1095,0.005001466
2011-05-17,1460,0.003977562
2011-05-17,1825,0.003427303
2011-05-17,2190,0.002948335
2011-05-17,2555,0.002564212
2011-05-17,2920,0.002561224
2011-05-17,3285,0.00248918
2011-05-17,3650,0.002548667
2011-05-18,30,0.01165596
2011-05-18,61,0.009920015
2011-05-18,91,0.005394933
2011-05-18,122,0.006848137
2011-05-18,152,0.006948479
2011-05-18,182,0.0051476
2011-05-18,213,0.006312999
2011-05-18,243,0.006848199
2011-05-18,273,0.005375941
2011-05-18,304,0.006104164
2011-05-18,335,0.006068723
2011-05-18,365,0.005785073
2011-05-18,547,0.004848983
2011-05-18,730,0.00508921
2011-05-18,1095,0.005157711
2011-05-18,1460,0.003950366
2011-05-18,1825,0.003421217
2011-05-18,2190,0.002933039
2011-05-18,2555,0.002573957
2011-05-18,2920,0.002524765
2011-05-18,3285,0.002509665
2011-05-18,3650,0.002633548
2011-05-19,30,0.011188589
2011-05-19,61,0.008427956
2011-05-19,91,0.006312118
2011-05-19,122,0.006415838
2011-05-19,152,0.006532886
2011-05-19,182,0.005663662
2011-05-19,213,0.006521649
2011-05-19,243,0.00616994
2011-05-19,273,0.005602804
2011-05-19,304,0.006093153
2011-05-19,335,0.005352116
2011-05-19,365,0.005440963
2011-05-19,547,0.004952752
2011-05-19,730,0.00470856
2011-05-19,1095,0.005449296
2011-05-19,1460,0.003906848
2011-05-19,1825,0.003299809
2011-05-19,2190,0.002965234
2011-05-19,2555,0.002582928
2011-05-19,2920,0.00257889
2011-05-19,3285,0.002484266
2011-05-19,3650,0.002576122
2011-05-20,30,0.010088798
2011-05-20,61,0.007946768
2011-05-20,91,0.006439195
2011-05-20,122,0.005729722
2011-05-20,152,0.006473603
2011-05-20,182,0.00559185
2011-05-20,213,0.005418685
2011-05-20,243,0.006167632
2011-05-20,273,0.005385565
2011-05-20,304,0.005232968
2011-05-20,335,0.006004476
2011-05-20,365,0.005755253
2011-05-20,547,0.004582064
2011-05-20,730,0.004881226
2011-05-20,1095,0.004965552
2011-05-20,1460,0.003887849
2011-05-20,1825,0.003474764
2011-05-20,2190,0.002921481
2011-05-20,2555,0.002636603
2011-05-20,2920,0.002465209
2011-05-20,3285,0.002494691
2011-05-20,3650,0.002656405
2011-05-23,30,0.009968717
2011-05-23,61,0.00840697
2011-05-23,91,0.005757242
2011-05-23,122,0.005226238
2011-05-23,152,0.005719952
2011-05-23,182,0.004684834
2011-05-23,213,0.005331136
2011-05-23,243,0.005383279
2011-05-23,273,0.004526758
2011-05-23,304,0.00505541
2011-05-23,335,0.005074115
2011-05-23,365,0.005013447
2011-05-23,547,0.004607006
2011-05-23,730,0.004639397
2011-05-23,1095,0.005220184
2011-05-23,1460,0.003919864
2011-05-23,1825,0.003320651
2011-05-23,2190,0.003042679
2011-05-23,2555,0.002640635
2011-05-23,2920,0.002478451
2011-05-23,3285,0.002484308
2011-05-23,3650,0.002649656
2011-05-24,30,0.010113448
2011-05-24,61,0.008763701
2011-05-24,91,0.005439605
2011-05-24,122,0.005748206
2011-05-24,152,0.005705641
2011-05-24,182,0.004118032
2011-05-24,213,0.005319507
2011-05-24,243,0.005402709
2011-05-24,273,0.004538107
2011-05-24,304,0.004958247
2011-05-24,335,0.00481637
2011-05-24,365,0.00480322
2011-05-24,547,0.004321334
2011-05-24,730,0.004634604
2011-05-24,1095,0.005552991
2011-05-24,1460,0.004010965
2011-05-24,1825,0.003319022
2011-05-24,2190,0.003046993
2011-05-24,2555,0.002680902
2011-05-24,2920,0.002561101
2011-05-24,3285,0.002483009
2011-05-24,3650,0.002619594
2011-05-25,30,0.010303722
2011-05-25,61,0.008753571
2011-05-25,91,0.005235843
2011-05-25,122,0.005495869
2011-05-25,152,0.006004956
2011-05-25,182,0.004365189
2011-05-25,213,0.005533359
2011-05-25,243,0.005055803
2011-05-25,273,0.004549335
2011-05-25,304,0.004992599
2011-05-25,335,0.00483319
2011-05-25,365,0.00474813
2011-05-25,547,0.004240032
2011-05-25,730,0.004784991
2011-05-25,1095,0.005286207
2011-05-25,1460,0.004195317
2011-05-25,1825,0.003502933
2011-05-25,2190,0.002909458
2011-05-25,2555,0.002671437
2011-05-25,2920,0.002545686
2011-05-25,3285,0.002463037
2011-05-25,3650,0.002628877
2011-05-26,30,0.011640342
2011-05-26,61,0.008470964
2011-05-26,91,0.005603254
2011-05-26,122,0.005393882
2011-05-26,152,0.004908735
2011-05-26,182,0.004465021
2011-05-26,213,0.005180119
2011-05-26,243,0.004790986
2011-05-26,273,0.00458077
2011-05-26,304,0.004307955
2011-05-26,335,0.003458402
2011-05-26,365,0.003986512
2011-05-26,547,0.00443332
2011-05-26,730,0.004273842
2011-05-26,1095,0.005467818
2011-05-26,1460,0.004102022
2011-05-26,1825,0.003353084
2011-05-26,2190,0.002937101
2011-05-26,2555,0.002670293
2011-05-26,2920,0.002429511
2011-05-26,3285,0.002447
2011-05-26,3650,0.002650839
2011-05-27,30,0.012178583
2011-05-27,61,0.008012182
2011-05-27,91,0.004758245
2011-05-27,122,0.004991797
2011-05-27,152,0.004588317
2011-05-27,182,0.004129707
2011-05-27,213,0.004715041
2011-05-27,243,0.00448887
2011-05-27,273,0.004244149
2011-05-27,304,0.004587646
2011-05-27,335,0.005140133
2011-05-27,365,0.004633054
2011-05-27,547,0.003712258
2011-05-27,730,0.004870248
2011-05-27,1095,0.005307691
2011-05-27,1460,0.004260767
2011-05-27,1825,0.003332605
2011-05-27,2190,0.002944979
2011-05-27,2555,0.002676209
2011-05-27,2920,0.002477243
2011-05-27,3285,0.002456695
2011-05-27,3650,0.002641828
2011-05-30,30,0.01142429
2011-05-30,61,0.007261809
2011-05-30,91,0.00510483
2011-05-30,122,0.00532899
2011-05-30,152,0.005277363
2011-05-30,182,0.004387958
2011-05-30,213,0.004492797
2011-05-30,243,0.004307226
2011-05-30,273,0.004649817
2011-05-30,304,0.003995317
2011-05-30,335,0.003650347
2011-05-30,365,0.003931232
2011-05-30,547,0.004151515
2011-05-30,730,0.004323033
2011-05-30,1095,0.005617302
2011-05-30,1460,0.004177716
2011-05-30,1825,0.003306675
2011-05-30,2190,0.00293869
2011-05-30,2555,0.002614537
2011-05-30,2920,0.002477778
2011-05-30,3285,0.002426582
2011-05-30,3650,0.002596147
2011-05-31,30,0.010879178
2011-05-31,61,0.008017553
2011-05-31,91,0.006007912
2011-05-31,122,0.004702866
2011-05-31,152,0.004911706
2011-05-31,182,0.004462049
2011-05-31,213,0.004924385
2011-05-31,243,0.004929568
2011-05-31,273,0.004382161
2011-05-31,304,0.004714122
2011-05-31,335,0.005167388
2011-05-31,365,0.004780989
2011-05-31,547,0.00395271
2011-05-31,730,0.004730304
2011-05-31,1095,0.00536107
2011-05-31,1460,0.004235824
2011-05-31,1825,0.003390308
2011-05-31,2190,0.003027495
2011-05-31,2555,0.002667727
2011-05-31,2920,0.002520465
2011-05-31,3285,0.002473538
2011-05-31,3650,0.002642267
2011-06-01,30,0.012075494
2011-06-01,61,0.007870126
2011-06-01,91,0.005362657
2011-06-01,122,0.005913613
2011-06-01,152,0.005192874
2011-06-01,182,0.004392935
2011-06-01,213,0.005097608
2011-06-01,243,0.004879546
2011-06-01,273,0.004072967
2011-06-01,304,0.004490396
2011-06-01,335,0.004208065
2011-06-01,365,0.004253482
2011-06-01,547,0.00398045
2011-06-01,730,0.004206363
2011-06-01,1095,0.005578054
2011-06-01,1460,0.003966162
2011-06-01,1825,0.003473219
2011-06-01,2190,0.003003431
2011-06-01,2555,0.002690465
2011-06-01,2920,0.00240447
2011-06-01,3285,0.002441126
2011-06-01,3650,0.002755644
2011-06-02,30,0.011346159
2011-06-02,61,0.006623885
2011-06-02,91,0.007157295
2011-06-02,122,0.005442158
2011-06-02,152,0.004486389
2011-06-02,182,0.004779825
2011-06-02,213,0.004972795
2011-06-02,243,0.005239969
2011-06-02,273,0.005183415
2011-06-02,304,0.004175649
2011-06-02,335,0.004956996
2011-06-02,365,0.004770459
2011-06-02,547,0.004139685
2011-06-02,730,0.00461753
2011-06-02,1095,0.004804535
2011-06-02,1460,0.004248494
2011-06-02,1825,0.003567217
2011-06-02,2190,0.002891116
2011-06-02,2555,0.002647854
2011-06-02,2920,0.002553439
2011-06-02,3285,0.002440139
2011-06-02,3650,0.002581477
2011-06-03,30,0.010897422
2011-06-03,61,0.006149001
2011-06-03,91,0.006288157
2011-06-03,122,0.006090126
2011-06-03,152,0.005366515
2011-06-03,182,0.005051598
2011-06-03,213,0.004881006
2011-06-03,243,0.005319617
2011-06-03,273,0.005044479
2011-06-03,304,0.004436994
2011-06-03,335,0.005052941
2011-06-03,365,0.004872356
2011-06-03,547,0.004207254
2011-06-03,730,0.004590258
2011-06-03,1095,0.005351489
2011-06-03,1460,0.004246522
2011-06-03,1825,0.003334085
2011-06-03,2190,0.002818561
2011-06-03,2555,0.002696808
2011-06-03,2920,0.002570865
2011-06-03,3285,0.002423498
2011-06-03,3650,0.002599146
2011-06-06,30,0.011480363
2011-06-06,61,0.007010267
2011-06-06,91,0.00519408
2011-06-06,122,0.005345668
2011-06-06,152,0.005105665
2011-06-06,182,0.00472632
2011-06-06,213,0.004771333
2011-06-06,243,0.005173419
2011-06-06,273,0.00491141
2011-06-06,304,0.00422858
2011-06-06,335,0.004454163
2011-06-06,365,0.00455786
2011-06-06,547,0.00430936
2011-06-06,730,0.004215906
2011-06-06,1095,0.00549931
2011-06-06,1460,0.004185637
2011-06-06,1825,0.003282348
2011-06-06,2190,0.002906292
2011-06-06,2555,0.002589817
2011-06-06,2920,0.002516471
2011-06-06,3285,0.002500896
2011-06-06,3650,0.002648793
2011-06-07,30,0.011834778
2011-06-07,61,0.005671395
2011-06-07,91,0.004957984
2011-06-07,122,0.005223139
2011-06-07,152,0.004648723
2011-06-07,182,0.004840665
2011-06-07,213,0.005278768
2011-06-07,243,0.005033676
2011-06-07,273,0.004979724
2011-06-07,304,0.00479423
2011-06-07,335,0.005285717
2011-06-07,365,0.004983103
2011-06-07,547,0.004253513
2011-06-07,730,0.004528316
2011-06-07,1095,0.005602455
2011-06-07,1460,0.004243792
2011-06-07,1825,0.00327815
2011-06-07,2190,0.002926951
2011-06-07,2555,0.002735073
2011-06-07,2920,0.002475883
2011-06-07,3285,0.002473452
2011-06-07,3650,0.002743466
2011-06-08,30,0.007974202
2011-06-08,61,0.005134704
2011-06-08,91,0.004745834
2011-06-08,122,0.005386326
2011-06-08,152,0.004402047
2011-06-08,182,0.004165152
2011-06-08,213,0.004970442
2011-06-08,243,0.004631727
2011-06-08,273,0.004304018
2011-06-08,304,0.00463912
2011-06-08,335,0.004920311
2011-06-08,365,0.004668006
2011-06-08,547,0.004043141
2011-06-08,730,0.004668772
2011-06-08,1095,0.005289308
2011-06-08,1460,0.004081863
2011-06-08,1825,0.003430037
2011-06-08,2190,0.003055663
2011-06-08,2555,0.002648943
2011-06-08,2920,0.002486882
2011-06-08,3285,0.00254092
2011-06-08,3650,0.002715578
2011-06-09,30,0.009806958
2011-06-09,61,0.003382404
2011-06-09,91,0.005390644
2011-06-09,122,0.004721832
2011-06-09,152,0.003508548
2011-06-09,182,0.004110545
2011-06-09,213,0.004408594
2011-06-09,243,0.004167041
2011-06-09,273,0.004235343
2011-06-09,304,0.004130061
2011-06-09,335,0.004223208
2011-06-09,365,0.004160049
2011-06-09,547,0.003943626
2011-06-09,730,0.004675624
2011-06-09,1095,0.004897297
2011-06-09,1460,0.004291383
2011-06-09,1825,0.003640525
2011-06-09,2190,0.002911781
2011-06-09,2555,0.002742384
2011-06-09,2920,0.002573229
2011-06-09,3285,0.002445562
2011-06-09,3650,0.002622324
2011-06-10,30,0.009280591
2011-06-10,61,0.002551381
2011-06-10,91,0.004480074
2011-06-10,122,0.003303473
2011-06-10,152,0.003168094
2011-06-10,182,0.003334281
2011-06-10,213,0.003376014
2011-06-10,243,0.003467105
2011-06-10,273,0.003710722
2011-06-10,304,0.003373724
2011-06-10,335,0.003756099
2011-06-10,365,0.003678935
2011-06-10,547,0.003641296
2011-06-10,730,0.004179079
2011-06-10,1095,0.005642834
2011-06-10,1460,0.004170136
2011-06-10,1825,0.003281662
2011-06-10,2190,0.003095627
2011-06-10,2555,0.002658443
2011-06-10,2920,0.002488871
2011-06-10,3285,0.002447123
2011-06-10,3650,0.00264513
2011-06-13,30,0.009330362
2011-06-13,61,0.00246405
2011-06-13,91,0.004467061
2011-06-13,122,0.00424725
2011-06-13,152,0.003164574
2011-06-13,182,0.003519778
2011-06-13,213,0.003666777
2011-06-13,243,0.003607758
2011-06-13,273,0.003777482
2011-06-13,304,0.003790558
2011-06-13,335,0.003953721
2011-06-13,365,0.003828871
2011-06-13,547,0.003593157
2011-06-13,730,0.004226336
2011-06-13,1095,0.00520997
2011-06-13,1460,0.004152204
2011-06-13,1825,0.003503924
2011-06-13,2190,0.003096828
2011-06-13,2555,0.00265327
2011-06-13,2920,0.002489074
2011-06-13,3285,0.002434723
2011-06-13,3650,0.002625978
2011-06-14,30,0.007673194
2011-06-14,61,0.003354376
2011-06-14,91,0.003381433
2011-06-14,122,0.003730266
2011-06-14,152,0.003161964
2011-06-14,182,0.003471657
2011-06-14,213,0.004225364
2011-06-14,243,0.00382164
2011-06-14,273,0.004000006
2011-06-14,304,0.003693385
2011-06-14,335,0.003901019
2011-06-14,365,0.003898469
2011-06-14,547,0.003747867
2011-06-14,730,0.004005242
2011-06-14,1095,0.005426952
2011-06-14,1460,0.004600837
2011-06-14,1825,0.003321301
2011-06-14,2190,0.00303999
2011-06-14,2555,0.002702929
2011-06-14,2920,0.002544536
2011-06-14,3285,0.002529134
2011-06-14,3650,0.002677006
2011-06-15,30,0.007280602
2011-06-15,61,0.002843405
2011-06-15,91,0.004669547
2011-06-15,122,0.003167906
2011-06-15,152,0.00241313
2011-06-15,182,0.003358373
2011-06-15,213,0.003444363
2011-06-15,243,0.003453751
2011-06-15,273,0.002874125
2011-06-15,304,0.003535491
2011-06-15,335,0.004187831
2011-06-15,365,0.003566366
2011-06-15,547,0.002797319
2011-06-15,730,0.004418977
2011-06-15,1095,0.005590767
2011-06-15,1460,0.004302346
2011-06-15,1825,0.003438821
2011-06-15,2190,0.003226314
2011-06-15,2555,0.002684919
2011-06-15,2920,0.002499391
2011-06-15,3285,0.002518874
2011-06-15,3650,0.002725799
2011-06-16,30,0.005105778
2011-06-16,61,0.001767065
2011-06-16,91,0.003911743
2011-06-16,122,0.002822679
2011-06-16,152,0.002455783
2011-06-16,182,0.002817317
2011-06-16,213,0.003387725
2011-06-16,243,0.0029688
2011-06-16,273,0.002940678
2011-06-16,304,0.002631569
2011-06-16,335,0.002080817
2011-06-16,365,0.002472446
2011-06-16,547,0.003320083
2011-06-16,730,0.00398448
2011-06-16,1095,0.005867389
2011-06-16,1460,0.004287687
2011-06-16,1825,0.003851594
2011-06-16,2190,0.002633742
2011-06-16,2555,0.003222453
2011-06-16,2920,0.002775966
2011-06-16,3285,0.002199358
2011-06-16,3650,0.002766884
2011-06-17,30,0.00591731
2011-06-17,61,0.001969503
2011-06-17,91,0.004737556
2011-06-17,122,0.002190281
2011-06-17,152,0.002229079
